date,actor1,actor2,goldstein_code,issue,sentence_number,no_idea,goldstein_score,event_description,modality,polarity,subjectivity,orignal_text,num
19060605,"""THAT""","""ME""",020,,middlemarch_sent2347_0,NULL,3.0,"appeal, not specified below",0.25,0.45,0.475,"""That seems to me a great shame.  But she's an old brick,"" said Alfred, rising from his chair, and pulling Mary's head backward to kiss her.",1351
19061110,"""SHE""","""HER""",042,,middlemarch_sent2505_0,NULL,1.9,make a visit,0.316666666667,-0.0916666666667,0.458333333333,"Her mind was evidently arrested by some sudden thought, and she left the room hardly conscious of what was immediately around her--hardly conscious that Will opened the door for her and offered her his arm to lead her to the carriage.  She took the arm but said nothing.  Will was feeling rather vexed and miserable, and found nothing to say on his side.  He handed her into the carriage in silence, they said good-by, and Dorothea drove away.",1352
19061110,"""HER""","""SHE""",043,,middlemarch_sent2505_0,NULL,2.8,host a visit,0.316666666667,-0.0916666666667,0.458333333333,"Her mind was evidently arrested by some sudden thought, and she left the room hardly conscious of what was immediately around her--hardly conscious that Will opened the door for her and offered her his arm to lead her to the carriage.  She took the arm but said nothing.  Will was feeling rather vexed and miserable, and found nothing to say on his side.  He handed her into the carriage in silence, they said good-by, and Dorothea drove away.",1353
19061110,"""HER MIND""","""SOME SUDDEN THOUGHT""",173,,middlemarch_sent2505_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.316666666667,-0.0916666666667,0.458333333333,"Her mind was evidently arrested by some sudden thought, and she left the room hardly conscious of what was immediately around her--hardly conscious that Will opened the door for her and offered her his arm to lead her to the carriage.  She took the arm but said nothing.  Will was feeling rather vexed and miserable, and found nothing to say on his side.  He handed her into the carriage in silence, they said good-by, and Dorothea drove away.",1354
19091215,"""DOROTHEA HEART""","""IT""",020,,middlemarch_sent3636_0,NULL,3.0,"appeal, not specified below",0.517857142857,0.5,1.0,"Dorothea's heart seemed to turn over as if it had had a blow, but she was not perceptibly checked: in truth, the sense that Will was there was for the moment all-satisfying to her, like the sight of something precious that one has lost.  When she reached the door she said to Mrs. Kell--",1355
19091217,"""THE SKETCHES""","""THE MEMORABLE PIECE OF ART WHICH HAD A RELATION TO NATURE""",020,,middlemarch_sent3638_0,NULL,3.0,"appeal, not specified below",0.375,0.2,1.0,"Will had found his portfolio, and had laid it on the table at the far end of the room, to turn over the sketches and please himself by looking at the memorable piece of art which had a relation to nature too mysterious for Dorothea.  He was smiling at it still, and shaking the sketches into order with the thought that he might find a letter from her awaiting him at Middlemarch, when Mrs. Kell close to his elbow said--",1356
19001103,"""FEELING""","""THE DEFENSIVE CAMPAIGN""",020,"DISEASE,1",middlemarch_sent307_0,NULL,3.0,"appeal, not specified below",0.471153846154,0.0838169642857,0.476116071429,"""I don't pretend to argue with a lady on politics,"" said Mr. Brooke, with an air of smiling indifference, but feeling rather unpleasantly conscious that this attack of Mrs. Cadwallader's had opened the defensive campaign to which certain rash steps had exposed him.  ""Your sex are not thinkers, you know--varium et mutabile semper--that kind of thing.  You don't know Virgil.  I knew""--Mr. Brooke reflected in time that he had not had the personal acquaintance of the Augustan poet--""I was going to say, poor Stoddart, you know.  That was what _he_ said. You ladies are always against an independent attitude--a man's caring for nothing but truth, and that sort of thing.  And there is no part of the county where opinion is narrower than it is here--I don't mean to throw stones, you know, but somebody is wanted to take the independent line; and if I don't take it, who will?""",1357
19001103,"""BROOKE""","""I""",125,,middlemarch_sent307_1,NULL,-5.0,"reject proposal to meet, discuss, or negotiate",0.471153846154,0.0838169642857,0.476116071429,"""I don't pretend to argue with a lady on politics,"" said Mr. Brooke, with an air of smiling indifference, but feeling rather unpleasantly conscious that this attack of Mrs. Cadwallader's had opened the defensive campaign to which certain rash steps had exposed him.  ""Your sex are not thinkers, you know--varium et mutabile semper--that kind of thing.  You don't know Virgil.  I knew""--Mr. Brooke reflected in time that he had not had the personal acquaintance of the Augustan poet--""I was going to say, poor Stoddart, you know.  That was what _he_ said. You ladies are always against an independent attitude--a man's caring for nothing but truth, and that sort of thing.  And there is no part of the county where opinion is narrower than it is here--I don't mean to throw stones, you know, but somebody is wanted to take the independent line; and if I don't take it, who will?""",1358
19001029,"""RA-A-THER""","""IT ON PURPOSE.YOU""",061,,middlemarch_sent302_0,NULL,6.4,cooperate economically,0.0277777777778,0.6,0.6,"""Ra-a-ther too much, my friend.  I have heard of your doings.  Who was it that sold his bit of land to the Papists at Middlemarch?  I believe you bought it on purpose.  You are a perfect Guy Faux.  See if you are not burnt in effigy this 5th of November coming.  Humphrey would not come to quarrel with you about it, so I am come.""",1359
19001029,"""RA-A-THER""","""THE PAPISTS""",061,,middlemarch_sent302_0,NULL,6.4,cooperate economically,0.0277777777778,0.6,0.6,"""Ra-a-ther too much, my friend.  I have heard of your doings.  Who was it that sold his bit of land to the Papists at Middlemarch?  I believe you bought it on purpose.  You are a perfect Guy Faux.  See if you are not burnt in effigy this 5th of November coming.  Humphrey would not come to quarrel with you about it, so I am come.""",1360
19001029,"""THE PAPISTS""","""RA-A-THER""",061,,middlemarch_sent302_0,NULL,6.4,cooperate economically,0.0277777777778,0.6,0.6,"""Ra-a-ther too much, my friend.  I have heard of your doings.  Who was it that sold his bit of land to the Papists at Middlemarch?  I believe you bought it on purpose.  You are a perfect Guy Faux.  See if you are not burnt in effigy this 5th of November coming.  Humphrey would not come to quarrel with you about it, so I am come.""",1361
19001028,"""CASAUBON AND I""","""POLITICS""",046,,middlemarch_sent301_1,NULL,7.0,engage in negotiation,0.5,0.158928571429,0.442857142857,"""Nothing of the sort,"" said Mr. Brooke, smiling and rubbing his eye-glasses, but really blushing a little at the impeachment. ""Casaubon and I don't talk politics much.  He doesn't care much about the philanthropic side of things; punishments, and that kind of thing. He only cares about Church questions.  That is not my line of action, you know.""",1362
19001028,"""POLITICS""","""CASAUBON AND I""",046,,middlemarch_sent301_1,NULL,7.0,engage in negotiation,0.5,0.158928571429,0.442857142857,"""Nothing of the sort,"" said Mr. Brooke, smiling and rubbing his eye-glasses, but really blushing a little at the impeachment. ""Casaubon and I don't talk politics much.  He doesn't care much about the philanthropic side of things; punishments, and that kind of thing. He only cares about Church questions.  That is not my line of action, you know.""",1363
19001105,"""HE""","""WINE WITHOUT A SEAL?CERTAINLY A MAN CAN ONLY BE COSMOPOLITAN UP TO A CERTAIN POINT""",040,,middlemarch_sent309_0,NULL,1.0,"consult, not specified below",0.0795454545455,0.111224489796,0.634693877551,"Mr. Brooke again winced inwardly, for Dorothea's engagement had no sooner been decided, than he had thought of Mrs. Cadwallader's prospective taunts.  It might have been easy for ignorant observers to say, ""Quarrel with Mrs. Cadwallader;"" but where is a country gentleman to go who quarrels with his oldest neighbors?  Who could taste the fine flavor in the name of Brooke if it were delivered casually, like wine without a seal?  Certainly a man can only be cosmopolitan up to a certain point.",1364
19001105,"""HE""","""MRS. CADWALLADER PROSPECTIVE TAUNTS.IT MIGHT HAVE BEEN EASY FOR IGNORANT OBSERVERS TO SAY , `` QUARREL WITH MRS. CADWALLADER""",060,,middlemarch_sent309_0,NULL,6.0,"engage in material cooperation, not specified below",0.0795454545455,0.111224489796,0.634693877551,"Mr. Brooke again winced inwardly, for Dorothea's engagement had no sooner been decided, than he had thought of Mrs. Cadwallader's prospective taunts.  It might have been easy for ignorant observers to say, ""Quarrel with Mrs. Cadwallader;"" but where is a country gentleman to go who quarrels with his oldest neighbors?  Who could taste the fine flavor in the name of Brooke if it were delivered casually, like wine without a seal?  Certainly a man can only be cosmopolitan up to a certain point.",1365
19100407,"""IT""","""THE BEGINNING""",051,,middlemarch_sent3749_0,NULL,3.4,praise or endorse,0.214285714286,-0.04,0.713333333333,"""It was understood from the beginning that my services would be gratuitous.  That, again, need not enter into our discussion.  I have pointed out what is the only probability,"" said Lydgate, impatiently. Then checking himself, he went on more quietly--",1366
19091119,"""THE IMPETUOSITY OF WILL 'S REPULSE""","""THE SENTIMENT OF HIS OWN DIGNITY""",060,,middlemarch_sent3610_0,NULL,6.0,"engage in material cooperation, not specified below",-0.375,-0.0166666666667,0.5,No third person listening could have thoroughly understood the impetuosity of Will's repulse or the bitterness of his words.  No one but himself then knew how everything connected with the sentiment of his own dignity had an immediate bearing for him on his relation to Dorothea and to Mr. Casaubon's treatment of him.  And in the rush of impulses by which he flung back that offer of Bulstrode's there was mingled the sense that it would have been impossible for him ever to tell Dorothea that he had accepted it.,1367
19091119,"""THE BITTERNESS OF HIS WORDS.NO""","""THE SENTIMENT OF HIS OWN DIGNITY""",060,,middlemarch_sent3610_0,NULL,6.0,"engage in material cooperation, not specified below",-0.375,-0.0166666666667,0.5,No third person listening could have thoroughly understood the impetuosity of Will's repulse or the bitterness of his words.  No one but himself then knew how everything connected with the sentiment of his own dignity had an immediate bearing for him on his relation to Dorothea and to Mr. Casaubon's treatment of him.  And in the rush of impulses by which he flung back that offer of Bulstrode's there was mingled the sense that it would have been impossible for him ever to tell Dorothea that he had accepted it.,1368
19061108,"""IT""","""THE CARRIAGE FOR HIM""",040,,middlemarch_sent2503_0,NULL,1.0,"consult, not specified below",0.288461538462,0.3,0.7,"""It would be quicker to send the carriage for him,"" said Dorothea, ""if you will be kind enough to give the message to the coachman.""",1369
19120403,"""MARTHA""","""DOROTHEA""",046,,middlemarch_sent4476_0,NULL,7.0,engage in negotiation,1.0,0.0,0.0," When Dorothea was again at Lydgate's door speaking to Martha, he was in the room close by with the door ajar, preparing to go out.  He heard her voice, and immediately came to her.",1370
19120403,"""DOROTHEA""","""MARTHA""",046,,middlemarch_sent4476_0,NULL,7.0,engage in negotiation,1.0,0.0,0.0," When Dorothea was again at Lydgate's door speaking to Martha, he was in the room close by with the door ajar, preparing to go out.  He heard her voice, and immediately came to her.",1371
19130117,"""IT""","""MR. BROOKE""",040,,middlemarch_sent4765_0,NULL,1.0,"consult, not specified below",-0.09375,-0.25,0.25,"It was after this that Mr. Brooke came, and meeting the Baronet in the grounds, began to chat with him in ignorance of the news, which Sir James for some reason did not care to tell him immediately.  But when the entail was touched on in the usual way, he said, ""My dear sir, it is not for me to dictate to you, but for my part I would let that alone.  I would let things remain as they are.""",1372
19061216,"""A GREAT DEGREE""","""HELP.AND""",020,,middlemarch_sent2541_0,NULL,3.0,"appeal, not specified below",0.229166666667,0.0193027210884,0.61556122449,"""There is everything to be done,"" said Lydgate, with abrupt energy. ""And this Hospital is a capital piece of work, due entirely to Mr. Bulstrode's exertions, and in a great degree to his money.  But one man can't do everything in a scheme of this sort.  Of course he looked forward to help.  And now there's a mean, petty feud set up against the thing in the town, by certain persons who want to make it a failure.""",1373
19090607,"""I""","""THEM""",122,,middlemarch_sent3445_0,NULL,-4.0,"reject request or demand for material aid, not specified below",0.5,0.0,0.0,"""I shall not send them away,"" said Lydgate, the peremptoriness rising again.  Was it of any use to explain?",1374
19120615,"""HER HUSBAND PROHIBITION""","""DWELL.SHE""",020,,middlemarch_sent4549_0,NULL,3.0,"appeal, not specified below",0.0357142857143,-0.1,0.583333333333,"Dorothea did not answer on the instant: it was crossing her mind that she could not receive him in this library, where her husband's prohibition seemed to dwell.  She looked towards the window.  Could she go out and meet him in the grounds?  The sky was heavy, and the trees had begun to shiver as at a coming storm.  Besides, she shrank from going out to him.",1375
19120506,"""THERE""","""A VINDICATION OF ROSAMOND""",010,,middlemarch_sent4509_0,NULL,0.0,"make statement, not specified below",1.0,0.0,0.65,There was a movement of surprised attention in Dorothea.  She expected a vindication of Rosamond herself.,1376
19120427,"""HE""","""DOROTHEA""",141,,middlemarch_sent4500_0,NULL,-6.5,demonstrate or rally,0.35,-0.466666666667,0.933333333333,"""Tertius is so angry and impatient if I say anything,"" said Rosamond, imagining that he had been complaining of her to Dorothea.  ""He ought not to wonder that I object to speak to him on painful subjects.""",1377
19120501,"""SHE""","""HER HANDS""",100,,middlemarch_sent4504_0,NULL,-5.0,"demand, not specified below",1.0,0.35,0.8,"The waves of her own sorrow, from out of which she was struggling to save another, rushed over Dorothea with conquering force.  She stopped in speechless agitation, not crying, but feeling as if she were being inwardly grappled.  Her face had become of a deathlier paleness, her lips trembled, and she pressed her hands helplessly on the hands that lay under them.",1378
19101119,"""THIS DISREPUTABLE FELLOW CLAIMING INTIMACY WITH ME""","""RAFFLES""",046,,middlemarch_sent3975_1,NULL,7.0,engage in negotiation,0.467391304348,0.116666666667,0.475,"Bulstrode quickly wrote a note, and went out himself to give the commission to his man.  When he returned, Caleb was standing as before with one hand on the back of the chair, holding his hat with the other. In Bulstrode's mind the dominant thought was, ""Perhaps Raffles only spoke to Garth of his illness.  Garth may wonder, as he must have done before, at this disreputable fellow's claiming intimacy with me; but he will know nothing.  And he is friendly to me--I can be of use to him.""",1379
19101119,"""RAFFLES""","""THIS DISREPUTABLE FELLOW CLAIMING INTIMACY WITH ME""",046,,middlemarch_sent3975_1,NULL,7.0,engage in negotiation,0.467391304348,0.116666666667,0.475,"Bulstrode quickly wrote a note, and went out himself to give the commission to his man.  When he returned, Caleb was standing as before with one hand on the back of the chair, holding his hat with the other. In Bulstrode's mind the dominant thought was, ""Perhaps Raffles only spoke to Garth of his illness.  Garth may wonder, as he must have done before, at this disreputable fellow's claiming intimacy with me; but he will know nothing.  And he is friendly to me--I can be of use to him.""",1380
19110530,"""HIS MIND""","""THE TERRIBLE CLUTCH OF THIS REVELATION""",190,,middlemarch_sent4167_0,NULL,-10.0,"use conventional military force, not specified below",1.0,-0.566666666667,0.6,"Poor Lydgate, his mind struggling under the terrible clutch of this revelation, was all the while morally forced to take Mr. Bulstrode to the Bank, send a man off for his carriage, and wait to accompany him home.",1381
19090503,"""LYDGATE""","""THE ONE GOOD SECURITY IN HIS POWER""",030,,middlemarch_sent3410_0,NULL,4.0,"express intent to cooperate, not specified below",0.236842105263,0.122390572391,0.49053030303,"Having no money, and having privately sought advice as to what security could possibly be given by a man in his position, Lydgate had offered the one good security in his power to the less peremptory creditor, who was a silversmith and jeweller, and who consented to take on himself the upholsterer's credit also, accepting interest for a given term. The security necessary was a bill of sale on the furniture of his house, which might make a creditor easy for a reasonable time about a debt amounting to less than four hundred pounds; and the silversmith, Mr. Dover, was willing to reduce it by taking back a portion of the plate and any other article which was as good as new.  ""Any other article"" was a phrase delicately implying jewellery, and more particularly some purple amethysts costing thirty pounds, which Lydgate had bought as a bridal present.",1382
19090624,"""WE""","""ROSY""",040,,middlemarch_sent3462_0,NULL,1.0,"consult, not specified below",0.416666666667,0.025,0.266666666667,"""Now we have been united, Rosy, you should not leave me to myself in the first trouble that has come.""",1383
19010216,"""THE STUDY.SHE""","""THE HAND""",173,,middlemarch_sent412_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.75,0.366666666667,0.65,"Sir James rose as he was finishing his sentence, for he saw Mrs. Cadwallader entering from the study.  She held by the hand her youngest girl, about five years old, who immediately ran to papa, and was made comfortable on his knee.",1384
19010215,"""IT""","""BROOKE""",036,,middlemarch_sent411_0,NULL,4.0,express intent to meet or negotiate,0.0833333333333,0.0,0.0,"""I should say that the marriage must not be decided on until she was of age.  And depend upon it, in that case, it would never come off.  I wish you saw it as I do--I wish you would talk to Brooke about it.""",1385
19010219,"""SOME""","""YOU""",046,,middlemarch_sent415_0,NULL,7.0,engage in negotiation,0.25,0.0888888888889,0.455555555556,"""But seriously,"" said Sir James, whose vexation had not yet spent itself, ""don't you think the Rector might do some good by speaking?""",1386
19010219,"""YOU""","""SOME""",046,,middlemarch_sent415_0,NULL,7.0,engage in negotiation,0.25,0.0888888888889,0.455555555556,"""But seriously,"" said Sir James, whose vexation had not yet spent itself, ""don't you think the Rector might do some good by speaking?""",1387
19110618,"""MR. LYDGATE""","""HIS FRIENDS""",040,,middlemarch_sent4186_0,NULL,1.0,"consult, not specified below",0.3125,-0.100883838384,0.4125,"""Mr. Lydgate would understand that if his friends hear a calumny about him their first wish must be to justify him.  What do we live for, if it is not to make life less difficult to each other?  I cannot be indifferent to the troubles of a man who advised me in _my_ trouble, and attended me in my illness.""",1388
19101120,"""ANY QUESTION""","""RAFFLES""",010,,middlemarch_sent3976_0,NULL,0.0,"make statement, not specified below",-0.15625,0.0,0.0,"He longed for some confirmation of this hopeful conjecture, but to have asked any question as to what Raffles had said or done would have been to betray fear.",1389
19101120,"""ANY QUESTION""","""FEAR""",112,,middlemarch_sent3976_0,NULL,-2.0,"accuse, not specified below",-0.15625,0.0,0.0,"He longed for some confirmation of this hopeful conjecture, but to have asked any question as to what Raffles had said or done would have been to betray fear.",1390
19110615,"""DOROTHEA IMPETUOUS GENEROSITY , WHICH WOULD HAVE LEAPED AT ONCE TO THE VINDICATION OF LYDGATE FROM THE SUSPICION OF HAVING ACCEPTED MONEY AS A BRIBE ,""","""THE LIGHT OF MR. FAREBROTHER EXPERIENCE""",042,,middlemarch_sent4183_0,NULL,1.9,make a visit,-0.166666666667,0.4,0.7," Dorothea's impetuous generosity, which would have leaped at once to the vindication of Lydgate from the suspicion of having accepted money as a bribe, underwent a melancholy check when she came to consider all the circumstances of the case by the light of Mr. Farebrother's experience.",1391
19110615,"""THE LIGHT OF MR. FAREBROTHER EXPERIENCE""","""DOROTHEA IMPETUOUS GENEROSITY , WHICH WOULD HAVE LEAPED AT ONCE TO THE VINDICATION OF LYDGATE FROM THE SUSPICION OF HAVING ACCEPTED MONEY AS A BRIBE ,""",043,,middlemarch_sent4183_0,NULL,2.8,host a visit,-0.166666666667,0.4,0.7," Dorothea's impetuous generosity, which would have leaped at once to the vindication of Lydgate from the suspicion of having accepted money as a bribe, underwent a melancholy check when she came to consider all the circumstances of the case by the light of Mr. Farebrother's experience.",1392
19110620,"""A MAN LIFE""","""YOU""",043,,middlemarch_sent4188_0,NULL,2.8,host a visit,0.588709677419,-0.1,0.391666666667,"""But, Dorothea,"" he said, remonstrantly, ""you can't undertake to manage a man's life for him in that way.  Lydgate must know--at least he will soon come to know how he stands.  If he can clear himself, he will.  He must act for himself.""",1393
19110620,"""YOU""","""A MAN LIFE""",042,,middlemarch_sent4188_0,NULL,1.9,make a visit,0.588709677419,-0.1,0.391666666667,"""But, Dorothea,"" he said, remonstrantly, ""you can't undertake to manage a man's life for him in that way.  Lydgate must know--at least he will soon come to know how he stands.  If he can clear himself, he will.  He must act for himself.""",1394
19081121,"""CALEB 'S""","""JUDGMENT""",010,,middlemarch_sent3247_1,NULL,0.0,"make statement, not specified below",0.0961538461538,0.216075591076,0.724633699634,"Mr. Garth would take no important step without consulting Susan, but it must be confessed that before he reached home he had taken his resolution.  With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world.  He never knew what meat he would choose, and if Susan had said that they ought to live in a four-roomed cottage, in order to save, he would have said, ""Let us go,"" without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasions when he chose, he was absolute.  He never, indeed, chose to be absolute except on some one else's behalf.  On ninety-nine points Mrs. Garth decided, but on the hundredth she was often aware that she would have to perform the singularly difficult task of carrying out her own principle, and to make herself subordinate.",1395
19081121,"""CALEB 'S""","""FEELING""",010,,middlemarch_sent3247_1,NULL,0.0,"make statement, not specified below",0.0961538461538,0.216075591076,0.724633699634,"Mr. Garth would take no important step without consulting Susan, but it must be confessed that before he reached home he had taken his resolution.  With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world.  He never knew what meat he would choose, and if Susan had said that they ought to live in a four-roomed cottage, in order to save, he would have said, ""Let us go,"" without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasions when he chose, he was absolute.  He never, indeed, chose to be absolute except on some one else's behalf.  On ninety-nine points Mrs. Garth decided, but on the hundredth she was often aware that she would have to perform the singularly difficult task of carrying out her own principle, and to make herself subordinate.",1396
19081121,"""FEELING""","""CALEB 'S""",010,,middlemarch_sent3247_1,NULL,0.0,"make statement, not specified below",0.0961538461538,0.216075591076,0.724633699634,"Mr. Garth would take no important step without consulting Susan, but it must be confessed that before he reached home he had taken his resolution.  With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world.  He never knew what meat he would choose, and if Susan had said that they ought to live in a four-roomed cottage, in order to save, he would have said, ""Let us go,"" without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasions when he chose, he was absolute.  He never, indeed, chose to be absolute except on some one else's behalf.  On ninety-nine points Mrs. Garth decided, but on the hundredth she was often aware that she would have to perform the singularly difficult task of carrying out her own principle, and to make herself subordinate.",1397
19081121,"""IT""",USA,050,,middlemarch_sent3247_0,NULL,3.5,"engage in diplomatic cooperation, not specified below",0.0961538461538,0.216075591076,0.724633699634,"Mr. Garth would take no important step without consulting Susan, but it must be confessed that before he reached home he had taken his resolution.  With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world.  He never knew what meat he would choose, and if Susan had said that they ought to live in a four-roomed cottage, in order to save, he would have said, ""Let us go,"" without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasions when he chose, he was absolute.  He never, indeed, chose to be absolute except on some one else's behalf.  On ninety-nine points Mrs. Garth decided, but on the hundredth she was often aware that she would have to perform the singularly difficult task of carrying out her own principle, and to make herself subordinate.",1398
19081121,"""FEELING""","""JUDGMENT""",010,,middlemarch_sent3247_1,NULL,0.0,"make statement, not specified below",0.0961538461538,0.216075591076,0.724633699634,"Mr. Garth would take no important step without consulting Susan, but it must be confessed that before he reached home he had taken his resolution.  With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world.  He never knew what meat he would choose, and if Susan had said that they ought to live in a four-roomed cottage, in order to save, he would have said, ""Let us go,"" without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasions when he chose, he was absolute.  He never, indeed, chose to be absolute except on some one else's behalf.  On ninety-nine points Mrs. Garth decided, but on the hundredth she was often aware that she would have to perform the singularly difficult task of carrying out her own principle, and to make herself subordinate.",1399
19081121,"""JUDGMENT""","""CALEB 'S""",010,,middlemarch_sent3247_1,NULL,0.0,"make statement, not specified below",0.0961538461538,0.216075591076,0.724633699634,"Mr. Garth would take no important step without consulting Susan, but it must be confessed that before he reached home he had taken his resolution.  With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world.  He never knew what meat he would choose, and if Susan had said that they ought to live in a four-roomed cottage, in order to save, he would have said, ""Let us go,"" without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasions when he chose, he was absolute.  He never, indeed, chose to be absolute except on some one else's behalf.  On ninety-nine points Mrs. Garth decided, but on the hundredth she was often aware that she would have to perform the singularly difficult task of carrying out her own principle, and to make herself subordinate.",1400
19081121,"""JUDGMENT""","""FEELING""",010,,middlemarch_sent3247_1,NULL,0.0,"make statement, not specified below",0.0961538461538,0.216075591076,0.724633699634,"Mr. Garth would take no important step without consulting Susan, but it must be confessed that before he reached home he had taken his resolution.  With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world.  He never knew what meat he would choose, and if Susan had said that they ought to live in a four-roomed cottage, in order to save, he would have said, ""Let us go,"" without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasions when he chose, he was absolute.  He never, indeed, chose to be absolute except on some one else's behalf.  On ninety-nine points Mrs. Garth decided, but on the hundredth she was often aware that she would have to perform the singularly difficult task of carrying out her own principle, and to make herself subordinate.",1401
19040720,"""I""","""LYDGATE""",040,,middlemarch_sent1662_0,NULL,1.0,"consult, not specified below",0.208333333333,-0.025,0.7,"""I think it would be well for you just to go and see her before Lydgate comes,"" said Sir James, magnanimously.  ""Only don't stay long.""",1402
19050502,"""PETER""","""THE REST""",030,,middlemarch_sent1948_1,NULL,4.0,"express intent to cooperate, not specified below",0.331730769231,0.0512896825397,0.50376984127,"The small bequests came first, and even the recollection that there was another will and that poor Peter might have thought better of it, could not quell the rising disgust and indignation.  One likes to be done well by in every tense, past, present, and future.  And here was Peter capable five years ago of leaving only two hundred apiece to his own brothers and sisters, and only a hundred apiece to his own nephews and nieces: the Garths were not mentioned, but Mrs. Vincy and Rosamond were each to have a hundred.  Mr. Trumbull was to have the gold-headed cane and fifty pounds; the other second cousins and the cousins present were each to have the like handsome sum, which, as the saturnine cousin observed, was a sort of legacy that left a man nowhere; and there was much more of such offensive dribbling in favor of persons not present--problematical, and, it was to be feared, low connections. Altogether, reckoning hastily, here were about three thousand disposed of. Where then had Peter meant the rest of the money to go--and where the land? and what was revoked and what not revoked--and was the revocation for better or for worse?  All emotion must be conditional, and might turn out to be the wrong thing.  The men were strong enough to bear up and keep quiet under this confused suspense; some letting their lower lip fall, others pursing it up, according to the habit of their muscles. But Jane and Martha sank under the rush of questions, and began to cry; poor Mrs. Cranch being half moved with the consolation of getting any hundreds at all without working for them, and half aware that her share was scanty; whereas Mrs. Waule's mind was entirely flooded with the sense of being an own sister and getting little, while somebody else was to have much.  The general expectation now was that the ""much"" would fall to Fred Vincy, but the Vincys themselves were surprised when ten thousand pounds in specified investments were declared to be bequeathed to him:--was the land coming too?  Fred bit his lips: it was difficult to help smiling, and Mrs. Vincy felt herself the happiest of women--possible revocation shrinking out of sight in this dazzling vision.",1403
19050212,"""HIS FACE""","""THE EFFORT OF HIS HAND.SHE""",046,,middlemarch_sent1869_0,NULL,7.0,engage in negotiation,1.0,0.2,0.45,"Mary approached him cautiously, knowing him too well.  She saw him dropping his keys and trying to grasp his stick, while he looked at her like an aged hyena, the muscles of his face getting distorted with the effort of his hand.  She paused at a safe distance.",1404
19050212,"""MARY""","""HIM""",040,,middlemarch_sent1869_0,NULL,1.0,"consult, not specified below",1.0,0.2,0.45,"Mary approached him cautiously, knowing him too well.  She saw him dropping his keys and trying to grasp his stick, while he looked at her like an aged hyena, the muscles of his face getting distorted with the effort of his hand.  She paused at a safe distance.",1405
19010611,"""BOWED.THE REMARK""","""THE CONSCIOUSNESS OF A DISTINGUISHED APPEARANCE""",173,,middlemarch_sent527_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.0,-0.25,0.55,"Mr. Bulstrode, the banker, seemed to be addressed, but that gentleman disliked coarseness and profanity, and merely bowed.  The remark was taken up by Mr. Chichely, a middle-aged bachelor and coursing celebrity, who had a complexion something like an Easter egg, a few hairs carefully arranged, and a carriage implying the consciousness of a distinguished appearance.",1406
19101114,"""I""","""YOU OF THAT.HIS NAME""",040,,middlemarch_sent3970_0,NULL,1.0,"consult, not specified below",0.535714285714,-0.225,0.55,"""Why, yes,"" said Caleb, looking up gravely, ""there is something wrong--a stranger, who is very ill, I think.  He wants a doctor, and I came to tell you of that.  His name is Raffles.""",1407
19110131,"""I""","""YOU""",010,,middlemarch_sent4048_0,NULL,0.0,"make statement, not specified below",0.355263157895,0.24,0.36,"""No, thank you,"" said Lydgate, with some hauteur. ""I mentioned to you yesterday what was the state of my affairs.  There is nothing to add, except that the execution has since then been actually put into my house.  One can tell a good deal of trouble in a short sentence.  I will say good morning.""",1408
19010925,"""THE OPINIONS""","""FOR.BUT""",061,,middlemarch_sent633_0,NULL,6.4,cooperate economically,0.916666666667,0.0,0.0,"""Yes, mother, the opinions they are paid for.  But a prig is a fellow who is always making you a present of his opinions.""",1409
